t_s,gpu_util_pct,mem_used_mib,power_w,temp_c,sclk_mhz,mclk_mhz,util_nc0,util_nc1,util_nc2,util_nc3,host_mem_used_mib
0.0,,,,,,,,,,,
1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4503.3
9.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4503.3
10.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4503.3
11.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4503.3
12.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4503.3
13.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4503.3
14.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4503.3
15.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4503.3
16.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4503.3
17.0,0.0,10.4,,,,,0.0,0.0,0.0,0.0,4507.9
18.0,0.0,10.4,,,,,0.0,0.0,0.0,0.0,4507.9
19.0,0.0,10.4,,,,,0.0,0.0,0.0,0.0,4507.9
20.0,0.0,10.4,,,,,0.0,0.0,0.0,0.0,4507.9
21.0,0.0,10.4,,,,,0.0,0.0,0.0,0.0,4507.9
22.0,0.0,10.4,,,,,0.0,0.0,0.0,0.0,4507.9
23.0,0.0,10.4,,,,,0.0,0.0,0.0,0.0,4507.9
24.0,0.0,10.4,,,,,0.0,0.0,0.0,0.0,4507.9
25.0,0.0,10.4,,,,,0.0,0.0,0.0,0.0,4507.9
26.0,0.0,10.4,,,,,0.0,0.0,0.0,0.0,4507.9
27.0,0.0,10.4,,,,,0.0,0.0,0.0,0.0,4507.9
28.0,0.0,10.4,,,,,0.0,0.0,0.0,0.0,4507.9
29.0,0.01,335.5,,,,,0.01,0.01,0.01,0.01,4713.8
30.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,8197.6
31.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,6743.7
32.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,7970.8
33.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,9285.5
34.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,10488.5
35.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,11694.1
36.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,12985.3
37.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,14220.3
38.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,15428.9
39.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,16714.6
40.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,18043.5
41.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,19381.2
42.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20358.6
43.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21664.3
44.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20277.7
45.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21640.6
46.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20191.9
47.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21574.9
48.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20117.9
49.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21522.0
50.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20558.1
51.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21460.3
52.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20723.9
53.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21394.8
54.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20851.6
55.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21338.4
56.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21314.0
57.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21275.0
