t_s,gpu_util_pct,mem_used_mib,power_w,temp_c,sclk_mhz,mclk_mhz,util_nc0,util_nc1,util_nc2,util_nc3,host_mem_used_mib
0.0,,,,,,,,,,,
1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4513.1
9.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4513.1
10.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4513.1
11.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4513.1
12.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4514.6
13.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4514.6
14.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4514.6
15.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4514.6
16.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4514.6
17.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4514.6
18.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4514.6
19.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4514.6
20.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4514.6
21.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4514.6
22.01,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4514.6
23.01,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4514.6
24.01,0.01,335.5,,,,,0.01,0.01,0.02,0.01,4730.4
25.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,5847.6
26.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,7214.8
27.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,8475.8
28.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,9503.6
29.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,11450.3
30.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,12468.4
31.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,13546.6
32.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,14616.9
33.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,15747.3
34.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,16909.3
35.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,18050.7
36.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,19347.2
37.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20286.2
38.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21583.4
39.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,19990.5
40.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21283.5
41.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,22127.6
42.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20966.1
43.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,22064.9
44.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20695.8
45.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21791.8
46.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20406.0
47.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21630.3
48.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20126.9
49.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21426.5
50.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21730.1
51.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21178.5
52.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21664.0
53.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20914.0
54.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,22003.1
55.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20708.9
56.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21829.2
57.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20455.1
