t_s,gpu_util_pct,mem_used_mib,power_w,temp_c,sclk_mhz,mclk_mhz,util_nc0,util_nc1,util_nc2,util_nc3,host_mem_used_mib
0.0,,,,,,,,,,,
1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4482.8
9.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4482.8
10.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4482.8
11.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4482.8
12.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4484.4
13.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4484.4
14.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4484.4
15.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4484.4
16.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4484.4
17.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4484.4
18.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4484.4
19.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4484.4
20.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4484.4
21.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4484.4
22.01,0.01,335.5,,,,,0.01,0.01,0.01,0.01,4702.3
23.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,9171.1
24.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,7405.0
25.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,8506.6
26.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,9586.5
27.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,10695.7
28.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,11866.3
29.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,13069.3
30.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,14246.7
31.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,15493.7
32.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,16696.5
33.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,18086.6
34.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,19353.3
35.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20218.8
36.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21531.7
37.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20260.6
38.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21400.0
39.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21338.4
40.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21242.4
41.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21170.6
42.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21070.3
43.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21586.2
44.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20899.6
45.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,22131.3
46.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20739.4
47.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21996.8
48.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20572.7
49.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21860.6
50.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20407.8
51.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21638.0
52.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20250.5
53.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21467.5
54.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21554.8
55.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21372.3
56.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21214.7
57.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,22564.4
