t_s,gpu_util_pct,mem_used_mib,power_w,temp_c,sclk_mhz,mclk_mhz,util_nc0,util_nc1,host_mem_used_mib
0.0,,,,,,,,,
1.0,,,,,,,,,
2.0,0.0,24763.9,,,,,0.0,0.0,6394.8
3.0,91.24,24763.9,,,,,91.21,91.26,6394.8
4.0,95.13,24763.9,,,,,95.13,95.13,6394.8
5.0,95.21,24763.9,,,,,95.2,95.22,6394.9
6.0,95.18,24763.9,,,,,95.2,95.16,6394.9
7.0,91.29,24763.9,,,,,91.28,91.3,6394.9
8.0,95.16,24763.9,,,,,95.17,95.14,6394.9
9.0,95.55,24763.9,,,,,95.57,95.52,6394.9
10.0,95.77,24763.9,,,,,95.8,95.75,6394.9
11.0,95.58,24763.9,,,,,95.6,95.56,6394.9
12.0,91.24,24763.9,,,,,91.23,91.25,6394.9
13.0,95.6,24763.9,,,,,95.6,95.59,6394.9
14.0,95.5,24763.9,,,,,95.49,95.5,6394.9
15.0,95.56,24763.9,,,,,95.55,95.57,6394.9
16.0,95.48,24763.9,,,,,95.47,95.49,6394.9
17.0,91.29,24763.9,,,,,91.29,91.29,6394.9
18.0,95.76,24763.9,,,,,95.82,95.69,6394.9
19.0,93.16,24763.9,,,,,93.2,93.12,6394.9
20.0,97.69,24763.9,,,,,97.67,97.71,6394.9
21.0,92.77,24763.9,,,,,92.75,92.78,6394.9
22.0,97.71,24763.9,,,,,97.72,97.7,6394.9
23.0,92.77,24763.9,,,,,92.78,92.77,6394.9
24.0,93.23,24763.9,,,,,93.23,93.23,6395.0
25.0,97.93,24763.9,,,,,97.92,97.94,6395.0
26.0,93.1,24763.9,,,,,93.09,93.12,6395.0
27.01,97.69,24763.9,,,,,97.69,97.69,6395.0
28.01,92.84,24763.9,,,,,92.83,92.85,6395.0
29.01,97.67,24763.9,,,,,97.67,97.67,6395.0
30.01,92.81,24763.9,,,,,92.79,92.83,6395.0
31.01,92.78,24763.9,,,,,92.77,92.78,6395.0
32.01,97.71,24763.9,,,,,97.73,97.68,6395.0
33.01,92.87,24763.9,,,,,92.9,92.85,6395.0
34.01,97.71,24763.9,,,,,97.71,97.71,6395.0
35.01,92.73,24763.9,,,,,92.73,92.73,6395.0
36.01,97.78,24763.9,,,,,97.79,97.77,6395.0
37.01,92.8,24763.9,,,,,92.79,92.8,6395.0
38.01,92.84,24763.9,,,,,92.84,92.85,6395.0
39.01,97.71,24763.9,,,,,97.7,97.73,6395.1
40.01,92.98,24763.9,,,,,93.02,92.95,6395.1
41.01,97.75,24763.8,,,,,97.73,97.78,6395.1
42.01,92.97,24763.9,,,,,92.89,93.06,6395.1
43.01,92.81,24763.9,,,,,92.81,92.81,6395.1
44.01,97.68,24763.9,,,,,97.66,97.71,6395.1
45.01,92.85,24763.9,,,,,92.81,92.88,6395.1
46.01,98.47,24763.8,,,,,98.24,98.7,6395.2
47.01,90.98,24763.9,,,,,91.03,90.94,6395.2
48.01,97.05,24763.9,,,,,97.12,96.98,6395.2
49.01,97.06,24763.9,,,,,97.25,96.86,6395.2
50.01,90.96,24763.9,,,,,90.98,90.94,6395.2
51.01,97.1,24763.9,,,,,97.2,97.01,6395.2
52.01,97.1,24763.9,,,,,96.74,97.46,6395.2
53.01,96.98,24763.9,,,,,97.07,96.89,6395.2
54.01,90.67,24763.9,,,,,90.68,90.67,6395.2
55.01,97.37,24763.9,,,,,97.96,96.78,6395.3
56.01,96.9,24763.9,,,,,97.08,96.72,6395.3
57.01,90.73,24763.9,,,,,90.71,90.75,6395.3
58.01,97.01,24763.9,,,,,97.08,96.94,6395.3
59.01,97.27,24763.9,,,,,97.77,96.78,6395.3
60.01,97.3,24763.8,,,,,97.42,97.18,6395.4
61.01,90.92,24763.9,,,,,91.04,90.8,6395.4
62.01,97.18,24763.9,,,,,97.35,97.0,6395.4
63.01,96.88,24763.9,,,,,96.77,96.99,6395.4
64.01,91.08,24763.9,,,,,91.11,91.05,6395.4
65.01,97.13,24763.9,,,,,97.33,96.94,6395.4
66.01,96.81,24763.9,,,,,96.83,96.78,6395.4
67.01,97.27,24763.9,,,,,97.25,97.3,6395.4
68.01,90.9,24763.9,,,,,91.07,90.73,6395.5
69.01,97.07,24763.9,,,,,97.17,96.97,6395.5
