t_s,gpu_util_pct,mem_used_mib,power_w,temp_c,sclk_mhz,mclk_mhz,util_nc0,util_nc1,util_nc2,util_nc3,host_mem_used_mib
0.0,,,,,,,,,,,
1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4487.7
9.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4487.7
10.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4487.7
11.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4487.7
12.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4487.7
13.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4487.7
14.0,0.0,10.4,,,,,0.0,0.0,0.0,0.0,4492.6
15.0,0.0,10.4,,,,,0.0,0.0,0.0,0.0,4492.6
16.0,0.0,10.4,,,,,0.0,0.0,0.0,0.0,4492.6
17.0,0.0,10.4,,,,,0.0,0.0,0.0,0.0,4492.6
18.0,0.0,10.4,,,,,0.0,0.0,0.0,0.0,4492.6
19.0,0.0,10.4,,,,,0.0,0.0,0.0,0.0,4492.6
20.0,0.0,10.4,,,,,0.0,0.0,0.0,0.0,4492.6
21.0,0.0,10.4,,,,,0.0,0.0,0.0,0.0,4492.6
22.0,0.0,10.4,,,,,0.0,0.0,0.0,0.0,4492.6
23.0,0.0,10.4,,,,,0.0,0.0,0.0,0.0,4492.6
24.0,0.0,10.4,,,,,0.0,0.0,0.0,0.0,4492.6
25.01,0.01,335.5,,,,,0.01,0.01,0.01,0.01,4707.4
26.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,7784.7
27.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,7338.1
28.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,8433.9
29.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,9880.7
30.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,11348.5
31.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,12493.3
32.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,13652.2
33.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,14839.1
34.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,16028.8
35.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,17213.9
36.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,18419.7
37.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,19878.7
38.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20755.4
39.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21821.0
40.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20579.7
41.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21698.6
42.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20404.8
43.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21659.8
44.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20237.5
45.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21580.9
46.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20077.2
47.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21458.6
48.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20692.2
49.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21331.2
50.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,22009.4
51.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21170.4
52.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21756.7
53.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21012.9
54.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,22149.0
55.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20851.6
56.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21969.2
57.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20650.3
