t_s,gpu_util_pct,mem_used_mib,power_w,temp_c,sclk_mhz,mclk_mhz,util_nc0,util_nc1,util_nc2,util_nc3,host_mem_used_mib
0.0,,,,,,,,,,,
1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4489.8
9.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4489.8
10.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4489.8
11.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4489.8
12.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4489.8
13.0,0.0,6.9,,,,,0.0,0.0,0.0,0.0,4493.0
14.0,0.0,6.9,,,,,0.0,0.0,0.0,0.0,4493.0
15.0,0.0,6.9,,,,,0.0,0.0,0.0,0.0,4493.0
16.0,0.0,6.9,,,,,0.0,0.0,0.0,0.0,4493.0
17.0,0.0,6.9,,,,,0.0,0.0,0.0,0.0,4493.0
18.0,0.0,6.9,,,,,0.0,0.0,0.0,0.0,4493.0
19.0,0.0,6.9,,,,,0.0,0.0,0.0,0.0,4493.0
20.0,0.0,6.9,,,,,0.0,0.0,0.0,0.0,4493.0
21.0,0.0,6.9,,,,,0.0,0.0,0.0,0.0,4493.0
22.0,0.0,6.9,,,,,0.0,0.0,0.0,0.0,4493.0
23.0,0.01,335.5,,,,,0.01,0.02,0.02,0.01,4699.5
24.0,0.0,335.5,,,,,0.0,0.0,0.0,0.0,7551.5
25.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,6573.0
26.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,7833.6
27.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,9810.9
28.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,10874.6
29.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,11957.5
30.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,13063.7
31.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,14169.0
32.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,15248.8
33.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,16327.3
34.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,17565.5
35.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,18738.6
36.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,23239.6
37.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20109.2
38.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21333.2
39.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20365.0
40.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21602.6
41.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21125.5
42.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21194.3
43.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,22359.8
44.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20815.3
45.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21992.8
46.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21121.3
47.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,22303.0
48.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20742.4
49.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21778.0
50.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21004.3
51.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21427.1
52.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20668.3
53.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21745.4
54.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20493.9
55.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21452.3
56.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20603.2
57.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21757.5
