t_s,gpu_util_pct,mem_used_mib,power_w,temp_c,sclk_mhz,mclk_mhz,util_nc0,util_nc1,util_nc2,util_nc3,host_mem_used_mib
0.0,,,,,,,,,,,
1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4490.4
9.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4490.4
10.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4490.4
11.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4490.4
12.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4492.1
13.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4492.1
14.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4492.1
15.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4492.1
16.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4492.1
17.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4492.1
18.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4492.1
19.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4492.1
20.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4492.1
21.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4492.1
22.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4492.1
23.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4492.1
24.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4492.1
25.0,0.01,335.5,,,,,0.01,0.01,0.01,0.01,4701.2
26.0,0.0,335.5,,,,,0.0,0.0,0.0,0.0,8022.8
27.0,0.0,335.5,,,,,0.0,0.0,0.0,0.0,6816.0
28.0,0.0,335.5,,,,,0.0,0.0,0.0,0.0,8017.3
29.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,9287.2
30.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,10544.0
31.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,11834.7
32.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,13196.7
33.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,14591.3
34.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,15750.6
35.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,16912.4
36.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,18069.2
37.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,19251.7
38.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,22922.7
39.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20740.1
40.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21860.5
41.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20604.5
42.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21788.6
43.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20460.4
44.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21734.3
45.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20309.2
46.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21606.2
47.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20142.6
48.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21444.6
49.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21474.8
50.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21283.7
51.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21943.8
52.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21109.9
53.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21639.1
54.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20957.6
55.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21372.1
56.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20823.1
57.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21300.6
