t_s,gpu_util_pct,mem_used_mib,power_w,temp_c,sclk_mhz,mclk_mhz,util_nc0,util_nc1,util_nc2,util_nc3,host_mem_used_mib
0.0,,,,,,,,,,,
1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4489.5
9.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4489.5
10.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4489.5
11.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4491.1
12.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4491.1
13.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4491.1
14.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4491.1
15.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4491.1
16.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4491.1
17.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4491.1
18.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4491.1
19.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4491.1
20.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4491.1
21.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4491.1
22.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4491.1
23.0,0.01,335.5,,,,,0.01,0.01,0.01,0.01,4961.4
24.0,0.0,335.5,,,,,0.0,0.0,0.0,0.0,6475.5
25.0,0.0,335.5,,,,,0.0,0.0,0.0,0.0,7639.5
26.0,0.0,335.5,,,,,0.0,0.0,0.0,0.0,8781.3
27.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,9934.7
28.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,11102.9
29.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,12301.0
30.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,13468.3
31.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,14749.7
32.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,15969.8
33.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,17154.3
34.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,18421.6
35.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21205.5
36.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21620.1
37.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20223.4
38.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21572.8
39.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20296.9
40.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21489.0
41.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20731.4
42.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21380.2
43.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21332.1
44.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21269.7
45.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21176.8
46.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21157.1
47.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21676.6
48.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21053.6
49.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21594.1
50.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20944.5
51.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21918.2
52.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20834.7
53.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,22089.2
54.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20733.3
55.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,22015.4
56.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20623.6
57.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21946.4
