t_s,gpu_util_pct,mem_used_mib,power_w,temp_c,sclk_mhz,mclk_mhz,util_nc0,util_nc1,util_nc2,util_nc3,host_mem_used_mib
0.0,,,,,,,,,,,
1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4489.1
9.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4489.1
10.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,4489.1
11.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4490.7
12.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4490.7
13.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4490.7
14.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4490.7
15.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4490.7
16.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4490.7
17.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4490.7
18.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4490.7
19.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4490.7
20.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4490.7
21.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4490.7
22.0,0.0,3.5,,,,,0.0,0.0,0.0,0.0,4490.7
23.0,0.01,335.5,,,,,0.01,0.01,0.01,0.01,4708.9
24.0,0.0,335.5,,,,,0.0,0.0,0.0,0.0,9029.1
25.0,0.0,335.5,,,,,0.0,0.0,0.0,0.0,7324.9
26.0,0.0,335.5,,,,,0.0,0.0,0.0,0.0,8450.1
27.0,0.0,335.5,,,,,0.0,0.0,0.0,0.0,9594.2
28.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,10738.7
29.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,11902.4
30.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,13075.2
31.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,14284.0
32.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,15506.2
33.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,16749.1
34.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,18009.3
35.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,19401.0
36.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20376.4
37.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21557.7
38.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20629.6
39.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21260.6
40.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20341.6
41.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21573.1
42.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20346.2
43.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21231.6
44.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20407.3
45.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21574.6
46.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21042.2
47.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21226.7
48.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,22219.4
49.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20878.5
50.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,22122.7
51.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21205.9
52.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,22469.4
53.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20858.8
54.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21986.9
55.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21171.7
56.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,21573.5
57.01,0.0,335.5,,,,,0.0,0.0,0.0,0.0,20821.0
